,HY_id,HY_tipo,HY_metros_totales,HY_num_banos,HY_num_terrazas,HY_trastero,HY_num_garajes,HY_precio,% Descuento,IDEA_area,IDEA_poblacion,IDEA_densidad,IDEA_pc_1960,IDEA_pc_1960_69,IDEA_pc_1970_79,IDEA_pc_1980_89,IDEA_pc_1990_99,IDEA_pc_2000_10,IDEA_pc_comercio,IDEA_pc_industria,IDEA_pc_oficina,IDEA_pc_otros,IDEA_pc_residencial,IDEA_pc_trast_parking,IDEA_ind_tienda,IDEA_ind_turismo,IDEA_ind_alimentacion,IDEA_ind_riqueza,IDEA_rent_alquiler,IDEA_unitprice_sale_residential,IDEA_price_sale_residential,IDEA_stock_sale_residential,IDEA_demand_sale_residential,IDEA_unitprice_rent_residential,IDEA_price_rent_residential,IDEA_stock_rent_residential,IDEA_demand_rent_residential,GA_page_views,GA_mean_bounce,GA_exit_rate,GA_quincena_ini,GA_quincena_ult,TARGET,num_images,piscina,descr_len
74,6028976,Garaje,34.62,0,0,0,0,8100.0,-3.5700000000000003,1234.1,10648.0,5.18,0.01,0.01,0.1,0.14,0.18,0.47,0.02,0.0,0.0,0.03,0.54,0.39,0.3,0.26,0.2,0.14,5.21,940.43,116817.69,999.0,49.21,4.59,447.69,51.0,51.4,3,0.0,0.0,30,35,11.25,2,False,165.0
75,6028977,Garaje,22.22,0,0,0,0,5200.0,-3.6999999999999997,1234.1,10648.0,5.18,0.01,0.01,0.1,0.14,0.18,0.47,0.02,0.0,0.0,0.03,0.54,0.39,0.3,0.26,0.2,0.14,5.21,940.43,116817.69,999.0,49.21,4.59,447.69,51.0,51.4,2,0.0,0.0,42,43,42.0,2,False,165.0
76,6028978,Garaje,42.98,0,0,0,0,10000.0,-3.85,1234.1,10648.0,5.18,0.01,0.01,0.1,0.14,0.18,0.47,0.02,0.0,0.0,0.03,0.54,0.39,0.3,0.26,0.2,0.14,5.21,940.43,116817.69,999.0,49.21,4.59,447.69,51.0,51.4,1,0.0,0.0,30,30,8.0,2,False,165.0
77,6028979,Garaje,34.45,0,0,0,0,8000.0,-3.61,460.08,17800.0,38.69,0.0,0.0,0.05,0.18,0.18,0.58,0.04,0.0,0.0,0.03,0.54,0.39,0.35,0.59,0.06,0.1,5.46,964.07,125045.47,3168.0,49.55,5.29,403.4,255.0,51.59,41,4.55,3.03,13,46,32.53,2,False,165.0
78,6028980,Garaje,49.74,0,0,0,0,9700.0,-3.0,460.08,17800.0,38.69,0.0,0.0,0.05,0.18,0.18,0.58,0.04,0.0,0.0,0.03,0.54,0.39,0.35,0.59,0.06,0.1,5.46,964.07,125045.47,3168.0,49.55,5.29,403.4,255.0,51.59,2,0.0,0.0,10,30,34.0,2,False,165.0
79,6028983,Piso,81.15,2,0,0,0,79100.0,0.0,460.08,17800.0,38.69,0.0,0.0,0.05,0.18,0.18,0.58,0.04,0.0,0.0,0.03,0.54,0.39,0.35,0.59,0.06,0.1,5.46,964.07,125045.47,3168.0,49.55,5.29,403.4,255.0,51.59,235,11.36,5.88,1,47,28.2,7,False,960.0
80,6028984,Piso,85.55,2,0,0,0,77500.0,-9.04,460.08,17800.0,38.69,0.0,0.0,0.05,0.18,0.18,0.58,0.04,0.0,0.0,0.03,0.54,0.39,0.35,0.59,0.06,0.1,5.46,964.07,125045.47,3168.0,49.55,5.29,403.4,255.0,51.59,53,0.0,9.96,1,44,64.92,7,False,960.0
81,6028985,Piso,82.24,2,0,0,0,81600.0,0.0,460.08,17800.0,38.69,0.0,0.0,0.05,0.18,0.18,0.58,0.04,0.0,0.0,0.03,0.54,0.39,0.35,0.59,0.06,0.1,5.46,964.07,125045.47,3168.0,49.55,5.29,403.4,255.0,51.59,22,0.0,1.28,2,37,45.59,8,False,960.0
82,6028986,Piso,80.78,2,0,0,0,81500.0,0.0,460.08,17800.0,38.69,0.0,0.0,0.05,0.18,0.18,0.58,0.04,0.0,0.0,0.03,0.54,0.39,0.35,0.59,0.06,0.1,5.46,964.07,125045.47,3168.0,49.55,5.29,403.4,255.0,51.59,31,6.25,13.75,2,42,52.54,7,False,960.0
83,6028987,Piso,83.97,2,0,0,0,82400.0,0.0,460.08,17800.0,38.69,0.0,0.0,0.05,0.18,0.18,0.58,0.04,0.0,0.0,0.03,0.54,0.39,0.35,0.59,0.06,0.1,5.46,964.07,125045.47,3168.0,49.55,5.29,403.4,255.0,51.59,15,0.0,3.12,2,39,31.82,7,False,960.0
84,6028988,Piso,83.52,2,0,0,0,80300.0,0.0,460.08,17800.0,38.69,0.0,0.0,0.05,0.18,0.18,0.58,0.04,0.0,0.0,0.03,0.54,0.39,0.35,0.59,0.06,0.1,5.46,964.07,125045.47,3168.0,49.55,5.29,403.4,255.0,51.59,13,0.0,0.0,1,37,17.36,7,False,960.0
85,6028989,Piso,59.0,1,0,0,0,42200.0,-9.049999999999999,1234.1,2493.0,2.02,0.0,0.0,0.0,0.0,0.11,0.89,0.01,0.0,0.0,0.03,0.49,0.48,0.0,0.0,0.0,0.14,5.55,960.83,181525.88,1470.0,49.24,4.42,620.09,150.0,51.11,1226,23.03,11.5,1,47,65.88,7,False,788.0
86,6028994,Piso,78.41,1,0,0,0,61500.0,0.0,106.55,3974.0,37.3,0.0,0.0,0.08,0.22,0.17,0.52,0.02,0.0,0.0,0.05,0.58,0.33,0.2,0.7,0.1,0.14,4.46,1140.59,169722.41,645.0,49.22,5.31,574.14,111.0,50.62,21,23.08,48.08,14,46,49.28,7,False,890.0
87,6028995,Piso,78.41,1,0,0,0,64000.0,0.0,1387.4,6904.0,4.98,0.0,0.0,0.1,0.2,0.13,0.57,0.03,0.0,0.0,0.07,0.56,0.34,0.15,0.54,0.31,0.16,4.31,1412.47,191909.21,2550.0,49.06,5.96,436.92,618.0,51.39,27,42.86,48.81,14,46,93.8,7,False,864.0
88,6028997,Garaje,18.0,0,0,0,0,5000.0,0.0,260.96,11694.0,44.81,0.0,0.0,0.13,0.2,0.17,0.5,0.02,0.0,0.0,0.05,0.55,0.38,0.0,0.75,0.25,0.2,4.17,1447.13,266257.65,2028.0,49.67,5.82,774.08,366.0,51.52,82,23.7,23.53,9,45,76.14,10,False,124.0
89,6028998,Piso,79.41,1,0,0,0,41200.0,-9.049999999999999,491.81,7049.0,14.33,0.0,0.0,0.03,0.21,0.25,0.5,0.02,0.0,0.01,0.01,0.54,0.41,0.86,0.0,0.14,0.17,6.77,738.85,94896.59,969.0,49.29,4.13,486.43,30.0,50.94,1043,19.59,10.15,1,47,48.06,6,False,851.0
90,6029002,Piso,74.26,1,0,0,0,62800.0,-9.120000000000001,1304.08,8521.0,6.53,0.0,0.0,0.03,0.17,0.27,0.52,0.02,0.0,0.0,0.06,0.51,0.4,0.5,0.5,0.0,0.14,4.82,1068.02,144439.44,1995.0,49.12,4.2,598.08,189.0,52.02,1549,42.54,15.55,1,47,65.43,6,True,764.0
91,6029020,Garaje,53.01,0,0,0,0,18500.0,-3.1399999999999997,1304.08,8521.0,6.53,0.0,0.0,0.03,0.17,0.27,0.52,0.02,0.0,0.0,0.06,0.51,0.4,0.5,0.5,0.0,0.14,4.82,1068.02,144439.44,1995.0,49.12,4.2,598.08,189.0,52.02,20,9.09,12.12,3,47,175.09,10,False,379.0
92,6029031,Trastero,7.15,0,0,0,0,1900.0,-9.520000000000001,989.5,10648.0,10.76,0.0,0.0,0.12,0.13,0.23,0.51,0.03,0.0,0.0,0.03,0.58,0.35,0.2,0.6,0.2,0.2,6.73,697.2,80227.29,1248.0,49.97,4.59,463.5,27.0,51.67,62,14.67,17.2,4,45,166.31,2,False,166.0
93,6029032,Casa de pueblo,109.13,1,0,1,1,235000.0,0.0,4096.57,4111.0,1.0,0.05,0.05,0.12,0.25,0.21,0.32,0.01,0.04,0.0,0.19,0.56,0.2,0.0,0.57,0.43,0.33,5.89,1497.46,244946.87,864.0,49.23,6.62,1355.35,84.0,50.76,1582,45.45,36.47,1,47,97.83,9,True,806.0
94,6029034,Casa de pueblo,75.0,0,0,0,0,23500.0,-14.549999999999999,2662.46,432.0,0.16,0.39,0.39,0.09,0.03,0.04,0.06,0.01,0.01,0.0,0.06,0.4,0.52,0.0,1.0,0.0,0.09,5.06,1335.95,72110.0,33.0,0.0,5.89,616.31,90.0,0.0,232,10.85,7.42,1,47,31.92,4,False,393.0
95,6029045,Piso,90.0,1,1,0,0,129000.0,-20.86,361.79,2624.0,7.25,0.19,0.19,0.2,0.15,0.12,0.15,0.03,0.0,0.0,0.12,0.55,0.29,0.53,0.1,0.37,0.27,3.28,1822.81,334671.25,660.0,49.72,7.75,1133.0,162.0,51.97,1425,25.81,10.78,1,47,39.6,9,False,960.0
96,6029048,Piso,110.81,1,0,1,0,140000.0,-8.5,37.92,3562.0,93.95,0.19,0.19,0.26,0.06,0.05,0.24,0.04,0.01,0.0,0.03,0.51,0.41,0.71,0.0,0.29,0.24,4.29,1588.52,230867.94,375.0,49.97,8.36,564.0,27.0,53.02,1830,31.39,14.4,1,43,58.27,10,False,946.0
97,6029049,Piso,91.0,1,0,0,0,71900.0,-8.290000000000001,40.14,5825.0,145.12,0.27,0.27,0.09,0.07,0.08,0.22,0.04,0.01,0.02,0.04,0.48,0.42,0.5,0.12,0.37,0.15,6.53,1013.82,163963.33,369.0,49.5,5.62,568.82,90.0,51.45,1942,30.33,11.31,1,47,43.76,10,False,838.0
98,6029051,Piso,100.65,1,0,0,0,191000.0,0.0,203.42,23703.0,116.52,0.06,0.06,0.39,0.12,0.12,0.25,0.06,0.02,0.01,0.01,0.55,0.34,0.33,0.56,0.11,0.28,4.33,1881.34,270630.39,1470.0,50.53,9.25,991.79,207.0,51.95,70,46.67,56.87,11,47,146.03,4,False,1119.0
99,6029059,Garaje,18.0,0,0,0,0,4000.0,0.0,10816.16,11551.0,1.07,0.16,0.16,0.09,0.14,0.12,0.34,0.02,0.01,0.0,0.15,0.47,0.34,0.24,0.35,0.41,0.11,5.83,863.27,97941.67,1629.0,49.55,3.99,506.69,54.0,52.31,96,10.98,15.61,1,46,78.69,4,False,222.0
100,6029060,Piso,78.0,1,0,0,0,64600.0,-9.01,1204.31,18394.0,15.27,0.03,0.03,0.45,0.11,0.21,0.19,0.06,0.02,0.02,0.04,0.53,0.33,0.73,0.12,0.15,0.1,12.0,1115.33,138146.73,1032.0,49.59,5.51,489.62,48.0,52.38,249,34.94,27.25,1,47,31.02,9,False,970.0
101,6029063,Piso,99.02,1,0,0,0,79600.0,-9.030000000000001,2452.28,5941.0,2.42,0.03,0.03,0.07,0.17,0.25,0.46,0.03,0.01,0.01,0.06,0.47,0.42,0.67,0.33,0.0,0.1,3.79,950.96,155695.12,855.0,49.58,3.27,240.05,48.0,52.28,438,24.97,19.65,1,47,68.02,10,False,1418.0
102,6029064,Piso,81.0,1,1,0,0,62100.0,-29.830000000000002,124.56,30278.0,243.08,0.24,0.24,0.23,0.05,0.12,0.1,0.06,0.0,0.02,0.02,0.5,0.4,0.24,0.59,0.18,0.13,4.87,1034.75,136080.28,2490.0,49.67,6.8,616.31,513.0,52.31,88,60.92,58.2,1,47,29.54,9,True,920.0
103,6029066,Piso,93.44,2,0,0,0,87300.0,-6.43,2508.98,6813.0,2.72,0.05,0.05,0.16,0.07,0.08,0.6,0.01,0.01,0.0,0.03,0.51,0.43,0.0,0.0,1.0,0.12,3.92,1254.93,137915.5,1155.0,47.91,5.53,335.0,264.0,51.26,912,18.63,11.38,1,47,43.92,7,False,940.0
104,6029067,Piso,82.74,1,0,0,0,45000.0,-9.09,64.54,5512.0,85.4,0.12,0.12,0.21,0.11,0.19,0.25,0.05,0.01,0.01,0.04,0.52,0.38,0.0,1.0,0.0,0.19,6.22,684.14,81525.33,684.0,49.31,4.28,312.17,9.0,52.91,601,5.88,8.83,1,47,47.55,10,False,728.0
105,6029068,Piso,67.04,1,0,0,0,80500.0,-6.069999999999999,1056.22,10799.0,10.22,0.1,0.1,0.16,0.06,0.13,0.45,0.01,0.01,0.01,0.05,0.5,0.42,0.46,0.46,0.08,0.17,5.68,1124.41,188022.47,1299.0,49.97,5.67,1128.0,87.0,51.54,216,24.4,14.78,1,47,74.14,5,False,687.0
106,6029071,Piso,69.58,1,0,0,0,119000.0,-8.459999999999999,1036.87,16163.0,15.59,0.12,0.12,0.23,0.12,0.14,0.27,0.02,0.01,0.01,0.05,0.44,0.46,0.24,0.71,0.06,0.21,4.28,1244.09,226551.56,987.0,49.95,5.99,781.73,144.0,51.49,815,21.37,13.6,1,47,58.86,6,False,908.0
107,6029072,Piso,91.85,1,0,0,0,81700.0,-17.39,2310.93,20891.0,9.04,0.09,0.09,0.29,0.14,0.14,0.25,0.02,0.03,0.01,0.05,0.44,0.44,0.48,0.37,0.15,0.13,5.06,997.3,142249.12,1461.0,49.73,5.81,628.72,108.0,52.04,97,10.0,16.26,1,35,38.07,1,0,0.0
108,6029073,Piso,85.16,1,0,0,0,54700.0,-16.49,2310.93,20891.0,9.04,0.09,0.09,0.29,0.14,0.14,0.25,0.02,0.03,0.01,0.05,0.44,0.44,0.48,0.37,0.15,0.13,5.06,997.3,142249.12,1461.0,49.73,5.81,628.72,108.0,52.04,144,22.76,21.1,1,46,55.17,9,False,701.0
109,6029075,Piso,83.96,1,1,0,0,59400.0,-9.17,124.56,30278.0,243.08,0.24,0.24,0.23,0.05,0.12,0.1,0.06,0.0,0.02,0.02,0.5,0.4,0.24,0.59,0.18,0.13,4.87,1034.75,136080.28,2490.0,49.67,6.8,616.31,513.0,52.31,246,7.58,10.83,1,47,45.94,9,False,818.0
110,6029076,Piso,66.0,1,0,0,0,47000.0,-9.09,1056.22,10799.0,10.22,0.1,0.1,0.16,0.06,0.13,0.45,0.01,0.01,0.01,0.05,0.5,0.42,0.46,0.46,0.08,0.17,5.68,1124.41,188022.47,1299.0,49.97,5.67,1128.0,87.0,51.54,191,15.22,10.79,1,47,31.04,10,False,919.0
111,6029090,Piso,118.6,2,0,0,0,50100.0,-9.24,763.39,8158.0,17.24,0.09,0.09,0.23,0.11,0.13,0.25,0.03,0.01,0.01,0.04,0.5,0.4,0.24,0.27,0.15,0.17,5.06,1034.75,142249.12,987.0,49.59,5.89,616.31,90.0,51.94,322,19.05,10.43,41,47,46.91,10,False,955.0
112,6029111,Chalet,103.0,2,0,0,0,104000.0,0.0,268.9,2473.0,9.2,0.0,0.0,0.03,0.07,0.34,0.56,0.04,0.0,0.01,0.02,0.65,0.29,0.5,0.0,0.5,0.19,4.39,1338.67,163726.15,111.0,51.03,6.6,556.25,12.0,51.32,2102,55.34,39.42,5,46,92.98,7,False,983.0
113,6029124,Piso,76.47,1,0,0,0,115000.0,-8.0,186.02,16286.0,87.55,0.04,0.04,0.57,0.14,0.1,0.12,0.05,0.04,0.0,0.01,0.59,0.31,0.0,0.5,0.5,0.18,5.75,1884.54,249406.47,813.0,49.31,10.83,2576.72,66.0,52.49,1928,49.37,17.26,11,47,71.06,4,False,1198.0
114,6029125,Local,62.59,0,0,0,0,37800.0,-9.13,1212.11,18736.0,15.46,0.03,0.03,0.11,0.12,0.24,0.46,0.02,0.01,0.0,0.02,0.53,0.41,0.2,0.6,0.2,0.16,5.15,1012.42,148628.81,879.0,50.86,6.55,634.05,150.0,52.77,63,46.38,32.45,11,47,162.2,9,0,0.0
116,6029145,Piso,85.69,1,0,0,0,52900.0,-10.34,43.16,6266.0,145.19,0.04,0.04,0.28,0.11,0.31,0.22,0.05,0.01,0.0,0.05,0.55,0.34,0.0,0.5,0.5,0.11,7.5,960.1,188473.73,531.0,49.04,5.48,457.0,99.0,51.76,476,60.26,37.25,5,47,70.1,10,False,947.0
117,6029154,Piso,94.95,2,0,1,1,61200.0,-9.06,6079.55,5264.0,0.87,0.12,0.12,0.1,0.13,0.21,0.31,0.01,0.01,0.0,0.07,0.51,0.4,0.0,0.67,0.33,0.24,4.44,805.19,163368.75,930.0,49.2,4.0,803.91,96.0,51.74,228,7.69,10.03,2,47,45.65,10,False,760.0
118,6029155,Piso,56.82,1,0,1,1,52000.0,-9.09,6079.55,5264.0,0.87,0.12,0.12,0.1,0.13,0.21,0.31,0.01,0.01,0.0,0.07,0.51,0.4,0.0,0.67,0.33,0.24,4.44,805.19,163368.75,930.0,49.2,4.0,803.91,96.0,51.74,57,9.09,17.55,2,47,53.24,7,False,770.0
119,6029156,Piso,53.24,1,0,1,1,57900.0,-9.11,6079.55,5264.0,0.87,0.12,0.12,0.1,0.13,0.21,0.31,0.01,0.01,0.0,0.07,0.51,0.4,0.0,0.67,0.33,0.24,4.44,805.19,163368.75,930.0,49.2,4.0,803.91,96.0,51.74,35,0.0,13.24,6,46,88.41,7,False,770.0
120,6029157,Piso,87.98,2,0,1,1,75800.0,-9.11,6079.55,5264.0,0.87,0.12,0.12,0.1,0.13,0.21,0.31,0.01,0.01,0.0,0.07,0.51,0.4,0.0,0.67,0.33,0.24,4.44,805.19,163368.75,930.0,49.2,4.0,803.91,96.0,51.74,64,4.55,8.12,1,47,87.57,10,False,760.0
121,6029158,Casa de pueblo,268.0,1,0,0,0,58400.0,-9.180000000000001,3917.42,435.0,0.11,0.38,0.38,0.04,0.08,0.04,0.08,0.01,0.0,0.0,0.02,0.44,0.53,0.0,0.5,0.5,0.09,5.64,280.04,70514.29,15.0,0.0,4.5,524.14,66.0,0.0,187,8.14,5.01,2,47,43.3,9,False,1391.0
122,6029159,Local,279.8,0,0,0,0,144000.0,-8.86,9818.29,3645.0,0.37,0.35,0.35,0.07,0.06,0.07,0.11,0.03,0.03,0.01,0.06,0.56,0.3,0.0,1.0,0.0,0.15,4.37,702.22,105057.81,576.0,47.61,3.35,467.79,27.0,51.58,82,5.71,11.43,6,47,49.94,3,False,172.0
123,6029160,Local,213.1,0,0,0,0,112000.0,-8.94,9818.29,3645.0,0.37,0.35,0.35,0.07,0.06,0.07,0.11,0.03,0.03,0.01,0.06,0.56,0.3,0.0,1.0,0.0,0.15,4.37,702.22,105057.81,576.0,47.61,3.35,467.79,27.0,51.58,149,3.03,10.72,6,46,48.23,4,False,177.0
124,6029164,Piso,94.0,1,0,0,0,91900.0,-9.9,38.21,4408.0,115.35,0.36,0.36,0.09,0.05,0.06,0.07,0.05,0.01,0.1,0.05,0.46,0.34,0.29,0.23,0.48,0.47,2.5,3081.28,932607.69,951.0,50.56,12.19,1086.4,447.0,51.13,2518,45.55,12.44,1,47,65.09,8,False,842.0
125,6029166,Piso,127.88,2,0,0,1,130000.0,-9.09,57.78,9693.0,167.77,0.19,0.19,0.17,0.12,0.11,0.22,0.06,0.0,0.03,0.02,0.42,0.47,0.65,0.08,0.27,0.14,4.24,1187.31,211481.76,1209.0,49.54,4.4,521.36,66.0,51.44,2257,29.43,12.34,1,47,69.77,6,False,708.0
126,6029169,Chalet,90.0,0,0,0,0,64600.0,0.0,3391.44,2026.0,0.6,0.13,0.13,0.22,0.16,0.2,0.17,0.02,0.01,0.0,0.04,0.65,0.28,0.0,0.5,0.5,0.12,4.98,691.77,81138.46,123.0,49.88,3.38,287.83,3.0,53.26,814,16.41,7.92,1,47,25.79,1,0,0.0
127,6029170,Garaje,35.87,0,0,0,0,29000.0,0.0,251.9,40451.0,160.58,0.09,0.09,0.39,0.19,0.13,0.1,0.03,0.0,0.01,0.03,0.61,0.31,0.3,0.14,0.56,0.6,3.45,3576.35,638612.78,1284.0,51.48,12.37,2241.44,1062.0,52.26,484,26.39,14.31,1,47,40.27,4,False,127.0
128,6029182,Garaje,42.0,0,0,0,0,10900.0,0.0,44.82,4981.0,111.13,0.13,0.13,0.31,0.11,0.11,0.21,0.02,0.0,0.01,0.02,0.59,0.36,1.0,0.0,0.0,0.11,5.82,797.77,101517.94,738.0,48.42,3.53,493.78,39.0,51.23,87,11.52,14.15,1,44,43.62,5,False,150.0
129,6029183,Garaje,32.0,0,0,0,0,9000.0,0.0,3552.58,5979.0,1.68,0.22,0.22,0.26,0.06,0.12,0.12,0.01,0.01,0.01,0.04,0.44,0.49,0.56,0.17,0.27,0.1,4.52,576.99,129637.4,291.0,48.43,3.66,432.14,24.0,51.83,29,12.5,12.5,2,46,37.57,3,False,254.0
130,6029184,Piso,93.03,1,0,0,0,58300.0,-9.75,1079.41,5857.0,4.78,0.15,0.15,0.19,0.12,0.12,0.23,0.02,0.01,0.01,0.03,0.48,0.44,0.43,0.14,0.17,0.14,5.49,846.35,123193.36,738.0,49.24,4.76,567.5,54.0,51.58,6,80.0,70.0,17,43,44.4,10,False,988.0
131,6029185,Piso,100.25,1,0,0,0,72100.0,-9.08,4388.51,1404.0,0.32,0.06,0.06,0.3,0.11,0.07,0.41,0.01,0.0,0.0,0.07,0.46,0.45,0.5,0.25,0.25,0.15,4.9,910.91,135985.82,1059.0,49.19,4.53,581.67,39.0,51.84,486,11.2,4.7,1,47,45.78,10,False,814.0
132,6029186,Piso,113.0,1,0,0,0,62400.0,-9.04,88.42,15722.0,177.82,0.11,0.11,0.28,0.09,0.14,0.27,0.03,0.01,0.01,0.02,0.52,0.42,0.25,0.5,0.25,0.13,5.26,947.78,144265.94,2130.0,49.75,5.59,557.7,60.0,51.82,1079,27.31,8.82,1,47,50.27,10,False,1291.0
133,6029188,Piso,107.61,2,0,0,0,107000.0,-8.55,8979.55,27118.0,3.02,0.16,0.16,0.23,0.17,0.11,0.18,0.02,0.01,0.01,0.02,0.52,0.42,0.56,0.19,0.25,0.14,8.08,903.19,125802.89,2625.0,49.26,4.76,922.5,144.0,51.21,557,21.47,16.85,1,47,67.15,10,False,960.0
134,6029190,Piso,83.01,1,1,0,0,25400.0,-8.959999999999999,14.17,760.0,53.63,0.41,0.41,0.08,0.05,0.02,0.02,0.02,0.0,0.0,0.04,0.51,0.43,1.0,0.0,0.0,0.15,9.17,526.42,63785.64,213.0,49.27,5.17,450.0,3.0,50.69,1053,18.02,6.6,1,47,31.61,8,False,822.0
135,6029191,Piso,96.42,1,1,0,0,58400.0,-9.030000000000001,371.4,6860.0,18.47,0.03,0.03,0.23,0.07,0.22,0.42,0.01,0.01,0.01,0.02,0.55,0.39,0.37,0.5,0.12,0.18,6.75,1038.52,158556.29,798.0,49.78,5.71,1482.15,57.0,51.62,593,19.18,10.67,1,47,67.82,10,False,1142.0
136,6029193,Piso,79.0,1,0,0,0,60100.0,-25.89,1733.63,3315.0,1.91,0.17,0.17,0.35,0.12,0.1,0.09,0.03,0.01,0.01,0.02,0.48,0.45,0.0,1.0,0.0,0.19,6.92,695.0,104237.67,774.0,48.35,4.36,400.0,36.0,52.06,117,22.97,31.43,1,46,46.2,10,False,1048.0
137,6029198,Garaje,33.87,0,0,0,0,35800.0,0.0,2413.85,13198.0,5.47,0.16,0.16,0.18,0.14,0.1,0.27,0.01,0.01,0.01,0.07,0.44,0.47,0.0,1.0,0.0,0.14,4.06,757.53,128698.64,1764.0,48.77,3.29,449.58,120.0,52.79,45,9.09,20.78,4,45,28.52,2,0,0.0
138,6029199,Piso,87.0,1,0,0,0,68400.0,-9.04,3219.56,5914.0,1.84,0.16,0.16,0.21,0.14,0.11,0.23,0.01,0.01,0.01,0.06,0.45,0.45,0.6,0.2,0.2,0.16,5.02,896.68,147339.47,1518.0,49.1,5.43,583.77,54.0,51.05,349,11.54,6.23,1,47,29.27,6,False,869.0
139,6029201,Piso,74.0,1,0,0,0,86400.0,-8.28,4513.93,6215.0,1.38,0.11,0.11,0.17,0.19,0.12,0.29,0.04,0.01,0.0,0.05,0.61,0.29,0.0,0.0,1.0,0.18,5.12,1113.16,135927.0,648.0,49.49,6.15,643.33,36.0,51.41,1837,27.78,9.03,1,47,40.89,5,False,1337.0
140,6029202,Garaje,21.6,0,0,0,0,5800.0,-3.3300000000000005,4188.66,13182.0,3.15,0.05,0.05,0.15,0.14,0.12,0.49,0.04,0.0,0.01,0.05,0.49,0.4,0.37,0.37,0.26,0.19,4.28,1381.13,203002.0,966.0,48.91,6.58,470.25,36.0,52.63,125,16.67,10.81,1,46,62.56,4,False,237.0
141,6029207,Chalet,150.26,3,0,0,0,157000.0,0.0,3140.72,1812.0,0.58,0.07,0.07,0.11,0.17,0.16,0.41,0.0,0.0,0.0,0.23,0.35,0.42,0.0,1.0,0.0,0.15,5.37,773.81,107132.18,1002.0,48.57,3.68,490.46,78.0,52.14,841,17.51,13.6,1,44,64.35,7,False,765.0
142,6029208,Piso,76.0,1,0,0,0,99400.0,-9.64,72.15,22979.0,318.51,0.03,0.03,0.3,0.16,0.31,0.17,0.03,0.0,0.01,0.01,0.49,0.46,0.6,0.0,0.4,0.14,7.72,1026.67,147222.22,2289.0,49.74,5.37,904.78,237.0,51.72,1755,32.09,11.32,1,47,53.09,8,False,974.0
143,6029212,Piso,88.0,1,0,0,0,42600.0,-9.17,175.66,9583.0,54.55,0.08,0.08,0.31,0.09,0.12,0.31,0.02,0.01,0.02,0.02,0.49,0.44,0.78,0.0,0.22,0.14,5.77,1022.3,182373.33,798.0,49.74,6.21,570.0,33.0,51.92,1482,36.05,13.86,1,47,54.22,9,False,501.0
144,6029214,Piso,116.0,2,1,0,0,69100.0,-9.08,3237.83,8293.0,2.56,0.14,0.14,0.21,0.14,0.14,0.24,0.01,0.01,0.01,0.1,0.43,0.44,0.0,0.0,0.0,0.1,6.66,549.06,79013.44,648.0,48.48,4.85,468.58,6.0,50.0,303,17.86,17.18,1,47,64.63,10,False,836.0
145,6029216,Piso,72.0,1,0,0,0,67300.0,-9.049999999999999,39.82,15642.0,392.86,0.1,0.1,0.53,0.11,0.07,0.09,0.04,0.0,0.0,0.02,0.7,0.23,0.67,0.17,0.17,0.25,7.62,1393.17,189497.69,1608.0,50.78,6.65,850.0,384.0,52.72,8941,34.13,7.44,1,47,63.5,8,False,1157.0
146,6029218,Piso,115.76,1,1,0,0,63400.0,-9.04,371.4,6860.0,18.47,0.03,0.03,0.23,0.07,0.22,0.42,0.01,0.01,0.01,0.02,0.55,0.39,0.37,0.5,0.12,0.18,6.75,1038.52,158556.29,798.0,49.78,5.71,1482.15,57.0,51.62,564,23.76,10.98,1,47,59.67,10,False,1020.0
147,6029220,Piso,115.35,2,0,0,0,80500.0,-9.04,3169.27,653.0,0.21,0.09,0.09,0.41,0.07,0.11,0.23,0.03,0.02,0.04,0.01,0.47,0.43,0.63,0.06,0.31,0.13,6.13,842.05,117686.47,1101.0,49.3,5.11,580.25,33.0,51.17,1453,41.16,9.6,1,47,55.98,7,False,960.0
148,6029222,Garaje,45.79,0,0,0,0,10400.0,-22.39,549.95,36711.0,66.75,0.01,0.01,0.35,0.11,0.14,0.39,0.02,0.01,0.02,0.02,0.41,0.52,0.47,0.15,0.38,0.31,4.01,1698.02,293839.12,1218.0,52.38,7.18,969.59,273.0,52.99,67,5.36,16.49,1,44,79.4,10,False,607.0
149,6029223,Garaje,45.79,0,0,0,0,10400.0,-22.39,549.95,36711.0,66.75,0.01,0.01,0.35,0.11,0.14,0.39,0.02,0.01,0.02,0.02,0.41,0.52,0.47,0.15,0.38,0.31,4.01,1698.02,293839.12,1218.0,52.38,7.18,969.59,273.0,52.99,10,25.0,20.83,7,47,51.44,10,False,607.0
150,6029224,Garaje,45.79,0,0,0,0,10400.0,-22.39,549.95,36711.0,66.75,0.01,0.01,0.35,0.11,0.14,0.39,0.02,0.01,0.02,0.02,0.41,0.52,0.47,0.15,0.38,0.31,4.01,1698.02,293839.12,1218.0,52.38,7.18,969.59,273.0,52.99,2,0.0,0.0,6,6,33.0,10,False,607.0
151,6029228,Casa de pueblo,269.0,2,0,0,0,80700.0,0.0,4055.04,1365.0,0.34,0.29,0.29,0.13,0.16,0.06,0.06,0.01,0.0,0.0,0.05,0.44,0.5,0.0,0.0,0.0,0.09,5.49,303.59,73072.22,27.0,47.97,4.76,567.5,54.0,0.0,430,13.78,9.62,1,47,45.82,10,False,627.0
