,HY_id,HY_tipo,HY_metros_totales,HY_num_banos,HY_num_terrazas,HY_trastero,HY_num_garajes,HY_precio,% Descuento,IDEA_area,IDEA_poblacion,IDEA_densidad,IDEA_pc_1960,IDEA_pc_1960_69,IDEA_pc_1970_79,IDEA_pc_1980_89,IDEA_pc_1990_99,IDEA_pc_2000_10,IDEA_pc_comercio,IDEA_pc_industria,IDEA_pc_oficina,IDEA_pc_otros,IDEA_pc_residencial,IDEA_pc_trast_parking,IDEA_ind_tienda,IDEA_ind_turismo,IDEA_ind_alimentacion,IDEA_ind_riqueza,IDEA_rent_alquiler,IDEA_ind_elasticidad,IDEA_ind_liquidez,IDEA_unitprice_sale_residential,IDEA_price_sale_residential,IDEA_stock_sale_residential,IDEA_demand_sale_residential,IDEA_unitprice_rent_residential,IDEA_price_rent_residential,IDEA_stock_rent_residential,IDEA_demand_rent_residential,GA_page_views,GA_mean_bounce,GA_exit_rate,TARGET,num_images,image_brightness,piscina,has_image,descr_len,has_description,active_week,indicador_demanda_zona,diff_precio_zona
61,6028944,Piso,91.59,2,0,0,0,59900.0,-9.1,989.5,10648.0,10.76,0.0,0.0,0.12,0.13,0.23,0.51,0.03,0.0,0.0,0.03,0.58,0.35,0.2,0.6,0.2,0.2,6.73,3.0,-1.0,697.2,80227.29,1248.0,49.97,4.59,463.5,27.0,51.67,522,14.49,13.07,75.2,8.0,0.5006320806100218,0,1,934.0,1,43,101.64,-0.9918481413425388
62,6028945,Piso,91.34,2,0,0,0,60300.0,-9.049999999999999,989.5,10648.0,10.76,0.0,0.0,0.12,0.13,0.23,0.51,0.03,0.0,0.0,0.03,0.58,0.35,0.2,0.6,0.2,0.2,6.73,3.0,-1.0,697.2,80227.29,1248.0,49.97,4.59,463.5,27.0,51.67,223,19.78,21.11,61.01,9.0,0.4908109416606149,0,1,941.0,1,45,101.64,-0.991771244043601
63,6028946,Piso,110.98,2,0,0,0,71000.0,-9.09,989.5,10648.0,10.76,0.0,0.0,0.12,0.13,0.23,0.51,0.03,0.0,0.0,0.03,0.58,0.35,0.2,0.6,0.2,0.2,6.73,3.0,-1.0,697.2,80227.29,1248.0,49.97,4.59,463.5,27.0,51.67,204,14.02,19.57,98.56,8.0,0.5006320806100218,0,1,941.0,1,45,101.64,-0.9920257195426302
64,6028947,Garaje,9.9,0,0,0,0,6500.0,-10.96,989.5,10648.0,10.76,0.0,0.0,0.12,0.13,0.23,0.51,0.03,0.0,0.0,0.03,0.58,0.35,0.2,0.6,0.2,0.2,6.73,3.0,-1.0,697.2,80227.29,1248.0,49.97,4.59,463.5,27.0,51.67,44,0.0,13.64,17.02,4.0,0.5800008169934641,0,1,174.0,1,41,101.64,-0.9918161805469728
65,6028951,Piso,55.72,1,0,0,1,49100.0,-10.4,304.97,2131.0,6.99,0.0,0.0,0.06,0.18,0.23,0.53,0.01,0.01,0.0,0.02,0.52,0.43,1.0,0.0,0.0,0.15,6.16,3.0,0.0,739.83,107041.06,774.0,49.66,3.13,312.17,6.0,53.47,68,0.0,2.94,39.11,10.0,0.5118151416122004,0,1,1304.0,1,37,103.13,-0.991767722847205
66,6028952,Piso,73.5,1,0,0,1,54700.0,-10.33,304.97,2131.0,6.99,0.0,0.0,0.06,0.18,0.23,0.53,0.01,0.01,0.0,0.02,0.52,0.43,1.0,0.0,0.0,0.15,6.16,3.0,0.0,739.83,107041.06,774.0,49.66,3.13,312.17,6.0,53.47,91,5.0,10.33,74.0,10.0,0.5039454248366013,0,1,1326.0,1,41,103.13,-0.9930473625067351
67,6028953,Piso,54.31,1,0,0,1,46900.0,-10.33,304.97,2131.0,6.99,0.0,0.0,0.06,0.18,0.23,0.53,0.01,0.01,0.0,0.02,0.52,0.43,1.0,0.0,0.0,0.15,6.16,3.0,0.0,739.83,107041.06,774.0,49.66,3.13,312.17,6.0,53.47,5,25.0,25.0,37.12,10.0,0.5118151416122004,0,1,1304.0,1,38,103.13,-0.9919324319239478
68,6028954,Piso,62.58,1,0,0,1,41400.0,-9.01,304.97,2131.0,6.99,0.0,0.0,0.06,0.18,0.23,0.53,0.01,0.01,0.0,0.02,0.52,0.43,1.0,0.0,0.0,0.15,6.16,3.0,0.0,739.83,107041.06,774.0,49.66,3.13,312.17,6.0,53.47,131,6.25,26.81,59.13,10.0,0.4990384531590414,0,1,1326.0,1,43,103.13,-0.9938196313462443
69,6028955,Piso,55.85,1,0,0,1,42400.0,0.0,304.97,2131.0,6.99,0.0,0.0,0.06,0.18,0.23,0.53,0.01,0.01,0.0,0.02,0.52,0.43,1.0,0.0,0.0,0.15,6.16,3.0,0.0,739.83,107041.06,774.0,49.66,3.13,312.17,6.0,53.47,165,34.21,34.91,158.22,10.0,0.5039454248366013,0,1,1326.0,1,44,103.13,-0.992907615402313
70,6028956,Piso,69.32,1,0,0,1,52800.0,-10.36,304.97,2131.0,6.99,0.0,0.0,0.06,0.18,0.23,0.53,0.01,0.01,0.0,0.02,0.52,0.43,1.0,0.0,0.0,0.15,6.16,3.0,0.0,739.83,107041.06,774.0,49.66,3.13,312.17,6.0,53.47,17,11.11,33.33,13.17,10.0,0.4970204793028323,0,1,1326.0,1,36,103.13,-0.992884179777261
71,6028957,Piso,69.32,1,0,0,1,54800.0,-10.459999999999999,304.97,2131.0,6.99,0.0,0.0,0.06,0.18,0.23,0.53,0.01,0.01,0.0,0.02,0.52,0.43,1.0,0.0,0.0,0.15,6.16,3.0,0.0,739.83,107041.06,774.0,49.66,3.13,312.17,6.0,53.47,16,10.0,40.0,19.08,10.0,0.5124193899782135,0,1,1326.0,1,37,103.13,-0.9926146411324601
72,6028974,Garaje,48.53,0,0,0,0,9400.0,-4.08,1304.08,8367.0,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,8,14.29,14.29,17.43,2.0,0.581681917211329,0,1,165.0,1,19,0.0,-0.9983419067618665
73,6028975,Garaje,36.38,0,0,0,0,8500.0,-3.4099999999999997,1304.08,8367.0,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,2,0.0,50.0,1.5,2.0,0.581681917211329,0,1,165.0,1,7,0.0,-0.9979999188495075
74,6028976,Garaje,34.62,0,0,0,0,8100.0,-3.5700000000000003,1304.08,8367.0,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,3,0.0,0.0,11.25,2.0,0.581681917211329,0,1,165.0,1,5,0.0,-0.9979971457733888
75,6028977,Garaje,22.22,0,0,0,0,5200.0,-3.6999999999999997,1304.08,8367.0,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,2,0.0,0.0,42.0,2.0,0.581681917211329,0,1,165.0,1,1,0.0,-0.9979966783939981
76,6028978,Garaje,42.98,0,0,0,0,10000.0,-3.85,1304.08,8367.0,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,1,0.0,0.0,8.0,2.0,0.581681917211329,0,1,165.0,1,0,0.0,-0.9980082951781973
77,6028979,Garaje,34.45,0,0,0,0,8000.0,-3.61,460.08,17800.0,38.69,0.0,0.0,0.05,0.18,0.18,0.58,0.04,0.0,0.0,0.03,0.54,0.39,0.35,0.59,0.06,0.1,5.46,3.0,0.0,964.07,125045.47,3168.0,49.55,5.29,403.4,255.0,51.59,41,4.55,3.03,32.53,2.0,0.581681917211329,0,1,165.0,1,33,101.14,-0.9981429106581862
78,6028980,Garaje,49.74,0,0,0,0,9700.0,-3.0,460.08,17800.0,38.69,0.0,0.0,0.05,0.18,0.18,0.58,0.04,0.0,0.0,0.03,0.54,0.39,0.35,0.59,0.06,0.1,5.46,3.0,0.0,964.07,125045.47,3168.0,49.55,5.29,403.4,255.0,51.59,2,0.0,0.0,34.0,2.0,0.581681917211329,0,1,165.0,1,20,101.14,-0.9984404547147486
79,6028983,Piso,81.15,2,0,0,0,79100.0,0.0,460.08,17800.0,38.69,0.0,0.0,0.05,0.18,0.18,0.58,0.04,0.0,0.0,0.03,0.54,0.39,0.35,0.59,0.06,0.1,5.46,3.0,0.0,964.07,125045.47,3168.0,49.55,5.29,403.4,255.0,51.59,235,11.36,5.88,28.2,7.0,0.4548845315904139,0,1,960.0,1,46,101.14,-0.9922049304205238
80,6028984,Piso,85.55,2,0,0,0,77500.0,-9.04,460.08,17800.0,38.69,0.0,0.0,0.05,0.18,0.18,0.58,0.04,0.0,0.0,0.03,0.54,0.39,0.35,0.59,0.06,0.1,5.46,3.0,0.0,964.07,125045.47,3168.0,49.55,5.29,403.4,255.0,51.59,53,0.0,9.96,64.92,7.0,0.4548845315904139,0,1,960.0,1,43,101.14,-0.9927554114458282
81,6028985,Piso,82.24,2,0,0,0,81600.0,0.0,460.08,17800.0,38.69,0.0,0.0,0.05,0.18,0.18,0.58,0.04,0.0,0.0,0.03,0.54,0.39,0.35,0.59,0.06,0.1,5.46,3.0,0.0,964.07,125045.47,3168.0,49.55,5.29,403.4,255.0,51.59,22,0.0,1.28,45.59,8.0,0.4543382352941176,0,1,960.0,1,35,101.14,-0.9920651431928508
82,6028986,Piso,80.78,2,0,0,0,81500.0,0.0,460.08,17800.0,38.69,0.0,0.0,0.05,0.18,0.18,0.58,0.04,0.0,0.0,0.03,0.54,0.39,0.35,0.59,0.06,0.1,5.46,3.0,0.0,964.07,125045.47,3168.0,49.55,5.29,403.4,255.0,51.59,31,6.25,13.75,52.54,7.0,0.4548845315904139,0,1,960.0,1,40,101.14,-0.9919316301717982
83,6028987,Piso,83.97,2,0,0,0,82400.0,0.0,460.08,17800.0,38.69,0.0,0.0,0.05,0.18,0.18,0.58,0.04,0.0,0.0,0.03,0.54,0.39,0.35,0.59,0.06,0.1,5.46,3.0,0.0,964.07,125045.47,3168.0,49.55,5.29,403.4,255.0,51.59,15,0.0,3.12,31.82,7.0,0.4548845315904139,0,1,960.0,1,37,101.14,-0.9921524318613492
84,6028988,Piso,83.52,2,0,0,0,80300.0,0.0,460.08,17800.0,38.69,0.0,0.0,0.05,0.18,0.18,0.58,0.04,0.0,0.0,0.03,0.54,0.39,0.35,0.59,0.06,0.1,5.46,3.0,0.0,964.07,125045.47,3168.0,49.55,5.29,403.4,255.0,51.59,13,0.0,0.0,17.36,7.0,0.4548845315904139,0,1,960.0,1,36,101.14,-0.9923112259872088
85,6028989,Piso,59.0,1,0,0,0,42200.0,-9.049999999999999,1234.1,2493.0,2.02,0.0,0.0,0.0,0.0,0.11,0.89,0.01,0.0,0.0,0.03,0.49,0.48,0.0,0.0,0.0,0.14,5.55,1.0,-1.0,960.83,181525.88,1470.0,49.24,4.42,620.09,150.0,51.11,1226,23.03,11.5,65.88,7.0,0.4607413632119515,0,1,788.0,1,46,100.35,-0.9960597671401558
86,6028994,Piso,78.41,1,0,0,0,61500.0,0.0,106.55,3974.0,37.3,0.0,0.0,0.08,0.22,0.17,0.52,0.02,0.0,0.0,0.05,0.58,0.33,0.2,0.7,0.1,0.14,4.46,3.0,0.0,1140.59,169722.41,645.0,49.22,5.31,574.14,111.0,50.62,21,23.08,48.08,49.28,7.0,0.4605126050420169,0,1,890.0,1,32,99.84,-0.9953786967065543
87,6028995,Piso,78.41,1,0,0,0,64000.0,0.0,1387.4,6904.0,4.98,0.0,0.0,0.1,0.2,0.13,0.57,0.03,0.0,0.0,0.07,0.56,0.34,0.15,0.54,0.31,0.16,4.31,5.0,0.0,1412.47,191909.21,2550.0,49.06,5.96,436.92,618.0,51.39,27,42.86,48.81,93.8,7.0,0.4684344849050731,0,1,864.0,1,32,100.45,-0.9957468303860476
88,6028997,Garaje,18.0,0,0,0,0,5000.0,0.0,260.96,11694.0,44.81,0.0,0.0,0.13,0.2,0.17,0.5,0.02,0.0,0.0,0.05,0.55,0.38,0.0,0.75,0.25,0.2,4.17,3.0,0.0,1447.13,266257.65,2028.0,49.67,5.82,774.08,366.0,51.52,82,23.7,23.53,76.14,10.0,0.5036596949891068,0,1,124.0,1,36,101.19,-0.9989567331576097
89,6028998,Piso,79.41,1,0,0,0,41200.0,-9.049999999999999,491.81,7049.0,14.33,0.0,0.0,0.03,0.21,0.25,0.5,0.02,0.0,0.01,0.01,0.54,0.41,0.86,0.0,0.14,0.17,6.77,3.0,0.0,738.85,94896.59,969.0,49.29,4.13,486.43,30.0,50.94,1043,19.59,10.15,48.06,6.0,0.43498801742919385,0,1,851.0,1,46,100.22999999999999,-0.9945327187806313
90,6029002,Piso,74.26,1,0,0,0,62800.0,-9.120000000000001,1304.08,8521.0,6.53,0.0,0.0,0.03,0.17,0.27,0.52,0.02,0.0,0.0,0.06,0.51,0.4,0.5,0.5,0.0,0.14,4.82,4.0,0.0,1068.02,144439.44,1995.0,49.12,4.2,598.08,189.0,52.02,1549,42.54,15.55,65.43,6.0,0.5376851851851852,1,1,764.0,1,46,101.14,-0.9941451078053759
91,6029020,Garaje,53.01,0,0,0,0,18500.0,-3.1399999999999997,1304.08,8521.0,6.53,0.0,0.0,0.03,0.17,0.27,0.52,0.02,0.0,0.0,0.06,0.51,0.4,0.5,0.5,0.0,0.14,4.82,4.0,0.0,1068.02,144439.44,1995.0,49.12,4.2,598.08,189.0,52.02,20,9.09,12.12,175.09,10.0,0.4186306100217865,0,1,379.0,1,44,101.14,-0.9975838264364564
92,6029031,Trastero,7.15,0,0,0,0,1900.0,-9.520000000000001,989.5,10648.0,10.76,0.0,0.0,0.12,0.13,0.23,0.51,0.03,0.0,0.0,0.03,0.58,0.35,0.2,0.6,0.2,0.2,6.73,3.0,-1.0,697.2,80227.29,1248.0,49.97,4.59,463.5,27.0,51.67,62,14.67,17.2,166.31,2.0,0.4638992374727669,0,1,166.0,1,41,101.64,-0.9966877322450469
93,6029032,Casa de pueblo,109.13,1,0,1,1,235000.0,0.0,4096.57,4111.0,1.0,0.05,0.05,0.12,0.25,0.21,0.32,0.01,0.04,0.0,0.19,0.56,0.2,0.0,0.57,0.43,0.33,5.89,3.0,0.0,1497.46,244946.87,864.0,49.23,6.62,1355.35,84.0,50.76,1582,45.45,36.47,97.83,9.0,0.4697142338416847,1,1,806.0,1,46,99.99,-0.9912087260659981
94,6029034,Casa de pueblo,75.0,0,0,0,0,23500.0,-14.549999999999999,2662.46,432.0,0.16,0.39,0.39,0.09,0.03,0.04,0.06,0.01,0.01,0.0,0.06,0.4,0.52,0.0,1.0,0.0,0.09,5.06,5.0,0.0,1335.95,72110.0,33.0,44.72,5.89,616.31,90.0,48.21,232,10.85,7.42,31.92,4.0,0.3836516884531591,0,1,393.0,1,46,92.93,-0.9956547866685158
95,6029045,Piso,90.0,1,1,0,0,129000.0,-20.86,361.79,2624.0,7.25,0.19,0.19,0.2,0.15,0.12,0.15,0.03,0.0,0.0,0.12,0.55,0.29,0.53,0.1,0.37,0.27,3.28,2.5,0.0,1822.81,334671.25,660.0,49.72,7.75,1133.0,162.0,51.97,1425,25.81,10.78,39.6,9.0,0.5166821592834665,0,1,960.0,1,46,101.69,-0.9957171901281233
96,6029048,Piso,110.81,1,0,1,0,140000.0,-8.5,37.92,3562.0,93.95,0.19,0.19,0.26,0.06,0.05,0.24,0.04,0.01,0.0,0.03,0.51,0.41,0.71,0.0,0.29,0.24,4.29,2.5,0.0,1588.52,230867.94,375.0,49.97,8.36,564.0,27.0,53.02,1830,31.39,14.4,58.27,10.0,0.4963136165577342,0,1,946.0,1,42,102.99000000000001,-0.9945275039976911
97,6029049,Piso,91.0,1,0,0,0,71900.0,-8.290000000000001,40.14,5825.0,145.12,0.27,0.27,0.09,0.07,0.08,0.22,0.04,0.01,0.02,0.04,0.48,0.42,0.5,0.12,0.37,0.15,6.53,3.0,0.0,1013.82,163963.33,369.0,49.5,5.62,568.82,90.0,51.45,1942,30.33,11.31,43.76,10.0,0.4086940087145969,0,1,838.0,1,46,100.95,-0.9951811792910653
98,6029051,Piso,100.65,1,0,0,0,191000.0,0.0,203.42,23703.0,116.52,0.06,0.06,0.39,0.12,0.12,0.25,0.06,0.02,0.01,0.01,0.55,0.34,0.33,0.56,0.11,0.28,4.33,1.5,0.5,1881.34,270630.39,1470.0,50.53,9.25,991.79,207.0,51.95,70,46.67,56.87,146.03,4.0,0.3080468409586057,0,1,1119.0,1,36,102.48,-0.9929879819618421
99,6029059,Garaje,18.0,0,0,0,0,4000.0,0.0,10816.16,11551.0,1.07,0.16,0.16,0.09,0.14,0.12,0.34,0.02,0.01,0.0,0.15,0.47,0.34,0.24,0.35,0.41,0.11,5.83,4.0,-1.0,863.27,97941.67,1629.0,49.55,3.99,506.69,54.0,52.31,96,10.98,15.61,78.69,4.0,0.4571062091503268,0,1,222.0,1,45,101.86,-0.9977310758309286
100,6029060,Piso,78.0,1,0,0,0,64600.0,-9.01,1204.31,18394.0,15.27,0.03,0.03,0.45,0.11,0.21,0.19,0.06,0.02,0.02,0.04,0.53,0.33,0.73,0.12,0.15,0.1,12.0,5.0,-1.0,1115.33,138146.73,1032.0,49.59,5.51,489.62,48.0,52.38,249,34.94,27.25,31.02,9.0,0.44074025659646576,0,1,970.0,1,46,101.97,-0.9940048879318018
101,6029063,Piso,99.02,1,0,0,0,79600.0,-9.030000000000001,2452.28,5941.0,2.42,0.03,0.03,0.07,0.17,0.25,0.46,0.03,0.01,0.01,0.06,0.47,0.42,0.67,0.33,0.0,0.1,3.79,4.0,-1.0,950.96,155695.12,855.0,49.58,3.27,240.05,48.0,52.28,438,24.97,19.65,68.02,10.0,0.44422015250544666,0,1,1418.0,1,46,101.86,-0.9948368452110539
102,6029064,Piso,81.0,1,1,0,0,62100.0,-29.830000000000002,124.56,30278.0,243.08,0.24,0.24,0.23,0.05,0.12,0.1,0.06,0.0,0.02,0.02,0.5,0.4,0.24,0.59,0.18,0.13,4.87,3.5,1.0,1034.75,136080.28,2490.0,49.67,6.8,616.31,513.0,52.31,88,60.92,58.2,29.54,9.0,0.5214676833696442,1,1,920.0,1,46,101.98,-0.9943660707733211
103,6029066,Piso,93.44,2,0,0,0,87300.0,-6.43,2508.98,6813.0,2.72,0.05,0.05,0.16,0.07,0.08,0.6,0.01,0.01,0.0,0.03,0.51,0.43,0.0,0.0,1.0,0.12,3.92,4.5,-1.0,1254.93,137915.5,1155.0,47.91,5.53,335.0,264.0,51.26,912,18.63,11.38,43.92,7.0,0.35179520697167754,0,1,940.0,1,46,99.16999999999999,-0.9932256390067712
104,6029067,Piso,82.74,1,0,0,0,45000.0,-9.09,64.54,5512.0,85.4,0.12,0.12,0.21,0.11,0.19,0.25,0.05,0.01,0.01,0.04,0.52,0.38,0.0,1.0,0.0,0.19,6.22,5.0,-1.0,684.14,81525.33,684.0,49.31,4.28,312.17,9.0,52.91,601,5.88,8.83,47.55,10.0,0.5407021786492374,0,1,728.0,1,46,102.22,-0.9933287927655916
105,6029068,Piso,67.04,1,0,0,0,80500.0,-6.069999999999999,1056.22,10799.0,10.22,0.1,0.1,0.16,0.06,0.13,0.45,0.01,0.01,0.01,0.05,0.5,0.42,0.46,0.46,0.08,0.17,5.68,4.0,0.0,1124.41,188022.47,1299.0,49.97,5.67,1128.0,87.0,51.54,216,24.4,14.78,74.14,5.0,0.4158028322440087,0,1,687.0,1,46,101.50999999999999,-0.9936136587487412
106,6029071,Piso,69.58,1,0,0,0,119000.0,-8.459999999999999,1036.87,16163.0,15.59,0.12,0.12,0.23,0.12,0.14,0.27,0.02,0.01,0.01,0.05,0.44,0.46,0.24,0.71,0.06,0.21,4.28,5.0,0.0,1244.09,226551.56,987.0,49.95,5.99,781.73,144.0,51.49,815,21.37,13.6,58.86,6.0,0.4280728031953522,0,1,908.0,1,46,101.44,-0.9924508947569529
107,6029072,Piso,91.85,1,0,0,0,81700.0,-17.39,2310.93,20891.0,9.04,0.09,0.09,0.29,0.14,0.14,0.25,0.02,0.03,0.01,0.05,0.44,0.44,0.48,0.37,0.15,0.13,5.06,5.0,0.0,997.3,142249.12,1461.0,49.73,5.81,628.72,108.0,52.04,97,10.0,16.26,38.07,1.0,0.5653300653594772,0,1,0.0,0,34,101.77,-0.9937469297539898
108,6029073,Piso,85.16,1,0,0,0,54700.0,-16.49,2310.93,20891.0,9.04,0.09,0.09,0.29,0.14,0.14,0.25,0.02,0.03,0.01,0.05,0.44,0.44,0.48,0.37,0.15,0.13,5.06,5.0,0.0,997.3,142249.12,1461.0,49.73,5.81,628.72,108.0,52.04,144,22.76,21.1,55.17,9.0,0.4519486807068507,0,1,701.0,1,45,101.77,-0.9954845391086641
109,6029075,Piso,83.96,1,1,0,0,59400.0,-9.17,124.56,30278.0,243.08,0.24,0.24,0.23,0.05,0.12,0.1,0.06,0.0,0.02,0.02,0.5,0.4,0.24,0.59,0.18,0.13,4.87,3.5,1.0,1034.75,136080.28,2490.0,49.67,6.8,616.31,513.0,52.31,246,7.58,10.83,45.94,9.0,0.4503192931493585,0,1,818.0,1,46,101.98,-0.9948010119301416
110,6029076,Piso,66.0,1,0,0,0,47000.0,-9.09,1056.22,10799.0,10.22,0.1,0.1,0.16,0.06,0.13,0.45,0.01,0.01,0.01,0.05,0.5,0.42,0.46,0.46,0.08,0.17,5.68,4.0,0.0,1124.41,188022.47,1299.0,49.97,5.67,1128.0,87.0,51.54,191,15.22,10.79,31.04,10.0,0.4527332244008714,0,1,919.0,1,46,101.50999999999999,-0.9962125738901249
111,6029090,Piso,118.6,2,0,0,0,50100.0,-9.24,763.39,9596.0,15.59,0.09,0.09,0.23,0.11,0.13,0.25,0.03,0.01,0.01,0.04,0.5,0.4,0.25,0.27,0.15,0.17,5.06,5.0,0.0,1044.665,142249.12,1030.5,49.59,5.89,616.31,90.0,51.955,322,19.05,10.43,46.91,10.0,0.4491624183006536,0,1,955.0,1,6,0.0,-0.9970303624337166
112,6029111,Chalet,103.0,2,0,0,0,104000.0,0.0,268.9,2473.0,9.2,0.0,0.0,0.03,0.07,0.34,0.56,0.04,0.0,0.01,0.02,0.65,0.29,0.5,0.0,0.5,0.19,4.39,3.5,1.0,1338.67,163726.15,111.0,51.03,6.6,556.25,12.0,51.32,2102,55.34,39.42,92.98,7.0,0.5132201991907873,0,1,983.0,1,41,102.35,-0.9938329415437664
113,6029124,Piso,76.47,1,0,0,0,115000.0,-8.0,186.02,16286.0,87.55,0.04,0.04,0.57,0.14,0.1,0.12,0.05,0.04,0.0,0.01,0.59,0.31,0.0,0.5,0.5,0.18,5.75,2.0,0.0,1884.54,249406.47,813.0,49.31,10.83,2576.72,66.0,52.49,1928,49.37,17.26,71.06,4.0,0.4504517973856209,0,1,1198.0,1,36,101.80000000000001,-0.9939702537709528
114,6029125,Local,62.59,0,0,0,0,37800.0,-9.13,1212.11,18736.0,15.46,0.03,0.03,0.11,0.12,0.24,0.46,0.02,0.01,0.0,0.02,0.53,0.41,0.2,0.6,0.2,0.16,5.15,3.5,0.0,1012.42,148628.81,879.0,50.86,6.55,634.05,150.0,52.77,63,46.38,32.45,162.2,9.0,0.3514835390946502,0,1,0.0,0,36,103.63,-0.9959366535982496
116,6029145,Piso,85.69,1,0,0,0,52900.0,-10.34,43.16,6266.0,145.19,0.04,0.04,0.28,0.11,0.31,0.22,0.05,0.01,0.0,0.05,0.55,0.34,0.0,0.5,0.5,0.11,7.5,4.0,0.0,960.1,188473.73,531.0,49.04,5.48,457.0,99.0,51.76,476,60.26,37.25,70.1,10.0,0.3817676470588235,0,1,947.0,1,42,100.8,-0.9967245218730783
117,6029154,Piso,94.95,2,0,1,1,61200.0,-9.06,6079.55,5264.0,0.87,0.12,0.12,0.1,0.13,0.21,0.31,0.01,0.01,0.0,0.07,0.51,0.4,0.0,0.67,0.33,0.24,4.44,1.0,0.0,805.19,163368.75,930.0,49.2,4.0,803.91,96.0,51.74,228,7.69,10.03,45.65,10.0,0.4913176470588236,0,1,760.0,1,45,100.94,-0.9960546324616356
118,6029155,Piso,56.82,1,0,1,1,52000.0,-9.09,6079.55,5264.0,0.87,0.12,0.12,0.1,0.13,0.21,0.31,0.01,0.01,0.0,0.07,0.51,0.4,0.0,0.67,0.33,0.24,4.44,1.0,0.0,805.19,163368.75,930.0,49.2,4.0,803.91,96.0,51.74,57,9.09,17.55,53.24,7.0,0.4796423902894492,0,1,770.0,1,45,100.94,-0.994398128684114
119,6029156,Piso,53.24,1,0,1,1,57900.0,-9.11,6079.55,5264.0,0.87,0.12,0.12,0.1,0.13,0.21,0.31,0.01,0.01,0.0,0.07,0.51,0.4,0.0,0.67,0.33,0.24,4.44,1.0,0.0,805.19,163368.75,930.0,49.2,4.0,803.91,96.0,51.74,35,0.0,13.24,88.41,7.0,0.4796423902894492,0,1,770.0,1,40,100.94,-0.9933431076977387
120,6029157,Piso,87.98,2,0,1,1,75800.0,-9.11,6079.55,5264.0,0.87,0.12,0.12,0.1,0.13,0.21,0.31,0.01,0.01,0.0,0.07,0.51,0.4,0.0,0.67,0.33,0.24,4.44,1.0,0.0,805.19,163368.75,930.0,49.2,4.0,803.91,96.0,51.74,64,4.55,8.12,87.57,10.0,0.4913176470588236,0,1,760.0,1,46,100.94,-0.9947262897871931
121,6029158,Casa de pueblo,268.0,1,0,0,0,58400.0,-9.180000000000001,3917.42,435.0,0.11,0.38,0.38,0.04,0.08,0.04,0.08,0.01,0.0,0.0,0.02,0.44,0.53,0.0,0.5,0.5,0.09,5.64,3.0,0.0,280.04,70514.29,15.0,44.72,4.57,524.14,60.0,48.21,187,8.14,5.01,43.3,9.0,0.4958569353667393,0,1,1391.0,1,45,92.93,-0.9969096980518247
122,6029159,Local,279.8,0,0,0,0,144000.0,-8.86,9818.29,3645.0,0.37,0.35,0.35,0.07,0.06,0.07,0.11,0.03,0.03,0.01,0.06,0.56,0.3,0.0,1.0,0.0,0.15,4.37,3.0,0.0,702.22,105057.81,576.0,47.61,3.35,467.79,27.0,51.58,82,5.71,11.43,49.94,3.0,0.4310036310820625,0,1,172.0,1,41,99.19,-0.9951012368923099
123,6029160,Local,213.1,0,0,0,0,112000.0,-8.94,9818.29,3645.0,0.37,0.35,0.35,0.07,0.06,0.07,0.11,0.03,0.03,0.01,0.06,0.56,0.3,0.0,1.0,0.0,0.15,4.37,3.0,0.0,702.22,105057.81,576.0,47.61,3.35,467.79,27.0,51.58,149,3.03,10.72,48.23,4.0,0.4684558823529412,0,1,177.0,1,40,99.19,-0.9949972796169134
124,6029164,Piso,94.0,1,0,0,0,91900.0,-9.9,38.21,4408.0,115.35,0.36,0.36,0.09,0.05,0.06,0.07,0.05,0.01,0.1,0.05,0.46,0.34,0.29,0.23,0.48,0.47,2.5,5.0,0.0,3081.28,932607.69,951.0,50.56,12.19,1086.4,447.0,51.13,2518,45.55,12.44,65.09,8.0,0.35235866013071904,0,1,842.0,1,46,101.69,-0.998951692565962
125,6029166,Piso,127.88,2,0,0,1,130000.0,-9.09,57.78,9693.0,167.77,0.19,0.19,0.17,0.12,0.11,0.22,0.06,0.0,0.03,0.02,0.42,0.47,0.65,0.08,0.27,0.14,4.24,3.5,0.5,1187.31,211481.76,1209.0,49.54,4.4,521.36,66.0,51.44,2257,29.43,12.34,69.77,6.0,0.4919941902687001,0,1,708.0,1,46,100.97999999999999,-0.9951930698802852
